model	simID	S	tree
ve	1677	37	ve_1677.tre
ve	1748	37	ve_1748.tre
ve	1755	37	ve_1755.tre
ve	1756	37	ve_1756.tre
ve	1765	37	ve_1765.tre
ve	1799	37	ve_1799.tre
ve	1843	37	ve_1843.tre
ve	1887	37	ve_1887.tre
ve	1906	37	ve_1906.tre
ve	1945	37	ve_1945.tre
ve	2016	37	ve_2016.tre
ve	2043	37	ve_2043.tre
ve	2134	37	ve_2134.tre
ve	2202	37	ve_2202.tre
ve	2271	37	ve_2271.tre
ve	2291	37	ve_2291.tre
ve	2295	37	ve_2295.tre
ve	2357	37	ve_2357.tre
ve	2362	37	ve_2362.tre
ve	2404	37	ve_2404.tre
ve	2408	37	ve_2408.tre
ve	2473	37	ve_2473.tre
ve	2481	37	ve_2481.tre
ve	2524	37	ve_2524.tre
ve	2534	37	ve_2534.tre
ve	2616	37	ve_2616.tre
ve	2646	37	ve_2646.tre
ve	2648	37	ve_2648.tre
ve	2692	37	ve_2692.tre
ve	2883	37	ve_2883.tre
ve	2973	37	ve_2973.tre
ve	3008	37	ve_3008.tre
ve	3016	37	ve_3016.tre
ve	3043	37	ve_3043.tre
ve	3103	37	ve_3103.tre
ve	3113	37	ve_3113.tre
ve	3121	37	ve_3121.tre
ve	3176	37	ve_3176.tre
ve	3179	37	ve_3179.tre
ca	355	38	ca_355.tre
ca	406	38	ca_406.tre
ca	474	38	ca_474.tre
ca	793	38	ca_793.tre
ca	1154	38	ca_1154.tre
ca	1194	38	ca_1194.tre
ca	1404	38	ca_1404.tre
ca	2055	38	ca_2055.tre
ca	2275	38	ca_2275.tre
ca	2503	38	ca_2503.tre
ca	2709	38	ca_2709.tre
ca	3049	38	ca_3049.tre
fh	191	38	fh_191.tre
fh	227	38	fh_227.tre
fh	235	38	fh_235.tre
fh	250	38	fh_250.tre
fh	400	38	fh_400.tre
fh	406	38	fh_406.tre
fh	477	38	fh_477.tre
fh	483	38	fh_483.tre
fh	548	38	fh_548.tre
fh	636	38	fh_636.tre
fh	815	38	fh_815.tre
fh	855	38	fh_855.tre
fh	924	38	fh_924.tre
fh	931	38	fh_931.tre
fh	951	38	fh_951.tre
fh	983	38	fh_983.tre
fh	992	38	fh_992.tre
fh	1013	38	fh_1013.tre
fh	1030	38	fh_1030.tre
fh	1042	38	fh_1042.tre
fh	1129	38	fh_1129.tre
fh	1250	38	fh_1250.tre
fh	1309	38	fh_1309.tre
fh	1312	38	fh_1312.tre
fh	1388	38	fh_1388.tre
fh	1440	38	fh_1440.tre
fh	1472	38	fh_1472.tre
fh	1490	38	fh_1490.tre
fh	1491	38	fh_1491.tre
fh	1505	38	fh_1505.tre
fh	1554	38	fh_1554.tre
fh	1581	38	fh_1581.tre
fh	1622	38	fh_1622.tre
fh	1669	38	fh_1669.tre
fh	1691	38	fh_1691.tre
fh	1831	38	fh_1831.tre
fh	1835	38	fh_1835.tre
fh	1845	38	fh_1845.tre
fh	1891	38	fh_1891.tre
gen	2222149	38	gen_2222149.tre
gen	2222154	38	gen_2222154.tre
gen	2222539	38	gen_2222539.tre
hs	6557	38	hs_6557.tre
hs	6809	38	hs_6809.tre
hs	7024	38	hs_7024.tre
hs	7053	38	hs_7053.tre
hs	7865	38	hs_7865.tre
hs	7995	38	hs_7995.tre
pontarp	31	38	pontarp_31.tre
pontarp	41	38	pontarp_41.tre
pontarp	51	38	pontarp_51.tre
pontarp	61	38	pontarp_61.tre
pontarp	173	38	pontarp_173.tre
pontarp	562	38	pontarp_562.tre
pontarp	792	38	pontarp_792.tre
pontarp	803	38	pontarp_803.tre
pontarp	861	38	pontarp_861.tre
pontarp	962	38	pontarp_962.tre
pontarp	973	38	pontarp_973.tre
pontarp	1034	38	pontarp_1034.tre
pontarp	1454	38	pontarp_1454.tre
pontarp	1532	38	pontarp_1532.tre
pontarp	2052	38	pontarp_2052.tre
pontarp	2091	38	pontarp_2091.tre
pontarp	2184	38	pontarp_2184.tre
pontarp	2241	38	pontarp_2241.tre
pontarp	2371	38	pontarp_2371.tre
pontarp	2713	38	pontarp_2713.tre
ve	34	38	ve_34.tre
ve	94	38	ve_94.tre
ve	197	38	ve_197.tre
ve	214	38	ve_214.tre
ve	223	38	ve_223.tre
ve	225	38	ve_225.tre
ve	272	38	ve_272.tre
ve	276	38	ve_276.tre
ve	298	38	ve_298.tre
ve	345	38	ve_345.tre
ve	457	38	ve_457.tre
ve	470	38	ve_470.tre
ve	484	38	ve_484.tre
ve	611	38	ve_611.tre
ve	768	38	ve_768.tre
ve	867	38	ve_867.tre
ve	874	38	ve_874.tre
ve	955	38	ve_955.tre
ve	1044	38	ve_1044.tre
ve	1080	38	ve_1080.tre
ve	1120	38	ve_1120.tre
ve	1200	38	ve_1200.tre
ve	1402	38	ve_1402.tre
ve	1435	38	ve_1435.tre
ve	1518	38	ve_1518.tre
ve	1529	38	ve_1529.tre
ve	1537	38	ve_1537.tre
ve	1540	38	ve_1540.tre
ve	1590	38	ve_1590.tre
ve	1714	38	ve_1714.tre
ve	1745	38	ve_1745.tre
ve	1794	38	ve_1794.tre
ve	1828	38	ve_1828.tre
ve	1830	38	ve_1830.tre
ve	1860	38	ve_1860.tre
ve	1951	38	ve_1951.tre
ve	2008	38	ve_2008.tre
ve	2033	38	ve_2033.tre
ve	2086	38	ve_2086.tre
ve	2116	38	ve_2116.tre
ve	2176	38	ve_2176.tre
ve	2209	38	ve_2209.tre
ve	2264	38	ve_2264.tre
ve	2272	38	ve_2272.tre
ve	2311	38	ve_2311.tre
ve	2330	38	ve_2330.tre
ve	2386	38	ve_2386.tre
ve	2428	38	ve_2428.tre
ve	2437	38	ve_2437.tre
ve	2962	38	ve_2962.tre
ve	3007	38	ve_3007.tre
ve	3133	38	ve_3133.tre
ve	3140	38	ve_3140.tre
ve	3178	38	ve_3178.tre
ca	404	39	ca_404.tre
ca	952	39	ca_952.tre
ca	1272	39	ca_1272.tre
ca	1634	39	ca_1634.tre
ca	1751	39	ca_1751.tre
ca	1857	39	ca_1857.tre
ca	2085	39	ca_2085.tre
ca	2234	39	ca_2234.tre
ca	2249	39	ca_2249.tre
ca	2282	39	ca_2282.tre
ca	2502	39	ca_2502.tre
ca	2549	39	ca_2549.tre
ca	2671	39	ca_2671.tre
ca	2708	39	ca_2708.tre
ca	2976	39	ca_2976.tre
fh	208	39	fh_208.tre
fh	275	39	fh_275.tre
fh	287	39	fh_287.tre
fh	317	39	fh_317.tre
fh	329	39	fh_329.tre
fh	394	39	fh_394.tre
fh	405	39	fh_405.tre
fh	455	39	fh_455.tre
fh	462	39	fh_462.tre
fh	471	39	fh_471.tre
fh	543	39	fh_543.tre
fh	556	39	fh_556.tre
fh	562	39	fh_562.tre
fh	622	39	fh_622.tre
fh	641	39	fh_641.tre
fh	664	39	fh_664.tre
fh	762	39	fh_762.tre
fh	766	39	fh_766.tre
fh	774	39	fh_774.tre
fh	781	39	fh_781.tre
fh	809	39	fh_809.tre
fh	848	39	fh_848.tre
fh	909	39	fh_909.tre
fh	999	39	fh_999.tre
fh	1025	39	fh_1025.tre
fh	1102	39	fh_1102.tre
fh	1161	39	fh_1161.tre
fh	1264	39	fh_1264.tre
fh	1313	39	fh_1313.tre
fh	1353	39	fh_1353.tre
fh	1433	39	fh_1433.tre
fh	1507	39	fh_1507.tre
fh	1551	39	fh_1551.tre
fh	1653	39	fh_1653.tre
fh	1690	39	fh_1690.tre
fh	1737	39	fh_1737.tre
fh	1762	39	fh_1762.tre
fh	1815	39	fh_1815.tre
fh	1824	39	fh_1824.tre
fh	1838	39	fh_1838.tre
fh	1851	39	fh_1851.tre
fh	1894	39	fh_1894.tre
gen	2222314	39	gen_2222314.tre
gen	2222485	39	gen_2222485.tre
gen	2222488	39	gen_2222488.tre
gen	2222518	39	gen_2222518.tre
gen	2222584	39	gen_2222584.tre
gen	3333249	39	gen_3333249.tre
gen	3333439	39	gen_3333439.tre
gen	3333522	39	gen_3333522.tre
gen	3333546	39	gen_3333546.tre
hs	7691	39	hs_7691.tre
pontarp	331	39	pontarp_331.tre
pontarp	432	39	pontarp_432.tre
pontarp	541	39	pontarp_541.tre
pontarp	754	39	pontarp_754.tre
pontarp	772	39	pontarp_772.tre
pontarp	843	39	pontarp_843.tre
pontarp	1261	39	pontarp_1261.tre
pontarp	1354	39	pontarp_1354.tre
pontarp	1421	39	pontarp_1421.tre
pontarp	1461	39	pontarp_1461.tre
pontarp	1563	39	pontarp_1563.tre
pontarp	1691	39	pontarp_1691.tre
pontarp	1744	39	pontarp_1744.tre
pontarp	1793	39	pontarp_1793.tre
pontarp	2011	39	pontarp_2011.tre
pontarp	2012	39	pontarp_2012.tre
pontarp	2123	39	pontarp_2123.tre
pontarp	2211	39	pontarp_2211.tre
pontarp	2321	39	pontarp_2321.tre
pontarp	2381	39	pontarp_2381.tre
pontarp	2501	39	pontarp_2501.tre
ve	14	39	ve_14.tre
ve	170	39	ve_170.tre
ve	192	39	ve_192.tre
ve	289	39	ve_289.tre
ve	347	39	ve_347.tre
ve	657	39	ve_657.tre
ve	665	39	ve_665.tre
ve	740	39	ve_740.tre
ve	909	39	ve_909.tre
ve	930	39	ve_930.tre
ve	1198	39	ve_1198.tre
ve	1242	39	ve_1242.tre
ve	1397	39	ve_1397.tre
ve	1410	39	ve_1410.tre
ve	1411	39	ve_1411.tre
ve	1466	39	ve_1466.tre
ve	1554	39	ve_1554.tre
ve	1635	39	ve_1635.tre
ve	1695	39	ve_1695.tre
ve	1722	39	ve_1722.tre
ve	1728	39	ve_1728.tre
ve	1761	39	ve_1761.tre
ve	1768	39	ve_1768.tre
ve	1777	39	ve_1777.tre
ve	1953	39	ve_1953.tre
ve	1967	39	ve_1967.tre
ve	1970	39	ve_1970.tre
ve	2087	39	ve_2087.tre
ve	2102	39	ve_2102.tre
ve	2115	39	ve_2115.tre
ve	2199	39	ve_2199.tre
ve	2222	39	ve_2222.tre
ve	2233	39	ve_2233.tre
ve	2251	39	ve_2251.tre
ve	2252	39	ve_2252.tre
ve	2268	39	ve_2268.tre
ve	2324	39	ve_2324.tre
ve	2387	39	ve_2387.tre
ve	2403	39	ve_2403.tre
ve	2417	39	ve_2417.tre
ve	2513	39	ve_2513.tre
ve	2634	39	ve_2634.tre
ve	2640	39	ve_2640.tre
ve	2758	39	ve_2758.tre
ve	2855	39	ve_2855.tre
ve	3020	39	ve_3020.tre
ve	3142	39	ve_3142.tre
ve	3154	39	ve_3154.tre
ca	343	40	ca_343.tre
ca	405	40	ca_405.tre
ca	611	40	ca_611.tre
ca	1082	40	ca_1082.tre
ca	1237	40	ca_1237.tre
ca	1250	40	ca_1250.tre
ca	1303	40	ca_1303.tre
ca	1922	40	ca_1922.tre
ca	2083	40	ca_2083.tre
ca	2339	40	ca_2339.tre
ca	2541	40	ca_2541.tre
ca	2765	40	ca_2765.tre
ca	3122	40	ca_3122.tre
fh	61	40	fh_61.tre
fh	253	40	fh_253.tre
fh	276	40	fh_276.tre
fh	319	40	fh_319.tre
fh	512	40	fh_512.tre
fh	631	40	fh_631.tre
fh	685	40	fh_685.tre
fh	810	40	fh_810.tre
fh	836	40	fh_836.tre
fh	893	40	fh_893.tre
fh	926	40	fh_926.tre
fh	937	40	fh_937.tre
fh	1037	40	fh_1037.tre
fh	1082	40	fh_1082.tre
fh	1343	40	fh_1343.tre
fh	1401	40	fh_1401.tre
fh	1422	40	fh_1422.tre
fh	1801	40	fh_1801.tre
fh	1861	40	fh_1861.tre
fh	1922	40	fh_1922.tre
fh	1930	40	fh_1930.tre
fh	1944	40	fh_1944.tre
gen	1111219	40	gen_1111219.tre
gen	222260	40	gen_222260.tre
gen	2222192	40	gen_2222192.tre
gen	2222241	40	gen_2222241.tre
gen	2222361	40	gen_2222361.tre
gen	3333177	40	gen_3333177.tre
gen	3333513	40	gen_3333513.tre
hs	6535	40	hs_6535.tre
hs	7837	40	hs_7837.tre
hs	7893	40	hs_7893.tre
pontarp	32	40	pontarp_32.tre
pontarp	81	40	pontarp_81.tre
pontarp	161	40	pontarp_161.tre
pontarp	211	40	pontarp_211.tre
pontarp	291	40	pontarp_291.tre
pontarp	514	40	pontarp_514.tre
pontarp	584	40	pontarp_584.tre
pontarp	594	40	pontarp_594.tre
pontarp	671	40	pontarp_671.tre
pontarp	733	40	pontarp_733.tre
pontarp	751	40	pontarp_751.tre
pontarp	801	40	pontarp_801.tre
pontarp	811	40	pontarp_811.tre
pontarp	891	40	pontarp_891.tre
pontarp	901	40	pontarp_901.tre
pontarp	923	40	pontarp_923.tre
pontarp	951	40	pontarp_951.tre
pontarp	961	40	pontarp_961.tre
pontarp	981	40	pontarp_981.tre
pontarp	1051	40	pontarp_1051.tre
pontarp	1141	40	pontarp_1141.tre
pontarp	1151	40	pontarp_1151.tre
pontarp	1211	40	pontarp_1211.tre
pontarp	1241	40	pontarp_1241.tre
pontarp	1411	40	pontarp_1411.tre
pontarp	1531	40	pontarp_1531.tre
pontarp	1541	40	pontarp_1541.tre
pontarp	1543	40	pontarp_1543.tre
pontarp	1571	40	pontarp_1571.tre
pontarp	2081	40	pontarp_2081.tre
pontarp	2331	40	pontarp_2331.tre
pontarp	2461	40	pontarp_2461.tre
pontarp	2584	40	pontarp_2584.tre
pontarp	2641	40	pontarp_2641.tre
pontarp	2733	40	pontarp_2733.tre
pontarp	2851	40	pontarp_2851.tre
pontarp	2931	40	pontarp_2931.tre
pontarp	2934	40	pontarp_2934.tre
pontarp	2961	40	pontarp_2961.tre
ve	90	40	ve_90.tre
ve	127	40	ve_127.tre
ve	152	40	ve_152.tre
ve	178	40	ve_178.tre
ve	204	40	ve_204.tre
ve	283	40	ve_283.tre
ve	413	40	ve_413.tre
ve	426	40	ve_426.tre
ve	456	40	ve_456.tre
ve	494	40	ve_494.tre
ve	556	40	ve_556.tre
ve	558	40	ve_558.tre
ve	566	40	ve_566.tre
ve	634	40	ve_634.tre
ve	807	40	ve_807.tre
ve	911	40	ve_911.tre
ve	1061	40	ve_1061.tre
ve	1273	40	ve_1273.tre
ve	1277	40	ve_1277.tre
ve	1337	40	ve_1337.tre
ve	1623	40	ve_1623.tre
ve	1627	40	ve_1627.tre
ve	1786	40	ve_1786.tre
ve	1787	40	ve_1787.tre
ve	1855	40	ve_1855.tre
ve	1869	40	ve_1869.tre
ve	1950	40	ve_1950.tre
ve	2017	40	ve_2017.tre
ve	2050	40	ve_2050.tre
ve	2155	40	ve_2155.tre
ve	2171	40	ve_2171.tre
ve	2265	40	ve_2265.tre
ve	2501	40	ve_2501.tre
ve	2540	40	ve_2540.tre
ve	2548	40	ve_2548.tre
ve	2713	40	ve_2713.tre
ve	2740	40	ve_2740.tre
ve	2794	40	ve_2794.tre
ve	2919	40	ve_2919.tre
ve	2988	40	ve_2988.tre
ve	3018	40	ve_3018.tre
ve	3087	40	ve_3087.tre
ve	3185	40	ve_3185.tre
ca	1162	41	ca_1162.tre
ca	1330	41	ca_1330.tre
ca	1497	41	ca_1497.tre
ca	1521	41	ca_1521.tre
ca	1646	41	ca_1646.tre
ca	1703	41	ca_1703.tre
ca	1891	41	ca_1891.tre
ca	1985	41	ca_1985.tre
ca	2054	41	ca_2054.tre
ca	2289	41	ca_2289.tre
ca	2797	41	ca_2797.tre
ca	2826	41	ca_2826.tre
ca	2845	41	ca_2845.tre
ca	3109	41	ca_3109.tre
fh	71	41	fh_71.tre
fh	78	41	fh_78.tre
fh	89	41	fh_89.tre
fh	105	41	fh_105.tre
fh	143	41	fh_143.tre
fh	188	41	fh_188.tre
fh	217	41	fh_217.tre
fh	252	41	fh_252.tre
fh	313	41	fh_313.tre
fh	401	41	fh_401.tre
fh	444	41	fh_444.tre
fh	494	41	fh_494.tre
fh	503	41	fh_503.tre
fh	545	41	fh_545.tre
fh	681	41	fh_681.tre
fh	694	41	fh_694.tre
fh	779	41	fh_779.tre
fh	795	41	fh_795.tre
fh	847	41	fh_847.tre
fh	891	41	fh_891.tre
fh	906	41	fh_906.tre
fh	939	41	fh_939.tre
fh	1023	41	fh_1023.tre
fh	1056	41	fh_1056.tre
fh	1062	41	fh_1062.tre
fh	1077	41	fh_1077.tre
fh	1211	41	fh_1211.tre
fh	1219	41	fh_1219.tre
fh	1318	41	fh_1318.tre
fh	1483	41	fh_1483.tre
fh	1508	41	fh_1508.tre
fh	1537	41	fh_1537.tre
fh	1580	41	fh_1580.tre
fh	1583	41	fh_1583.tre
fh	1602	41	fh_1602.tre
fh	1683	41	fh_1683.tre
fh	1808	41	fh_1808.tre
fh	1867	41	fh_1867.tre
fh	1911	41	fh_1911.tre
fh	1913	41	fh_1913.tre
fh	1965	41	fh_1965.tre
gen	1111305	41	gen_1111305.tre
gen	1111457	41	gen_1111457.tre
gen	1111494	41	gen_1111494.tre
gen	1111514	41	gen_1111514.tre
gen	1111581	41	gen_1111581.tre
gen	2222158	41	gen_2222158.tre
gen	2222256	41	gen_2222256.tre
gen	2222354	41	gen_2222354.tre
hs	6718	41	hs_6718.tre
hs	7234	41	hs_7234.tre
hs	7571	41	hs_7571.tre
pontarp	11	41	pontarp_11.tre
pontarp	21	41	pontarp_21.tre
pontarp	71	41	pontarp_71.tre
pontarp	141	41	pontarp_141.tre
pontarp	174	41	pontarp_174.tre
pontarp	241	41	pontarp_241.tre
pontarp	434	41	pontarp_434.tre
pontarp	551	41	pontarp_551.tre
pontarp	571	41	pontarp_571.tre
pontarp	581	41	pontarp_581.tre
pontarp	591	41	pontarp_591.tre
pontarp	601	41	pontarp_601.tre
pontarp	621	41	pontarp_621.tre
pontarp	631	41	pontarp_631.tre
pontarp	701	41	pontarp_701.tre
pontarp	711	41	pontarp_711.tre
pontarp	731	41	pontarp_731.tre
pontarp	761	41	pontarp_761.tre
pontarp	781	41	pontarp_781.tre
pontarp	851	41	pontarp_851.tre
pontarp	902	41	pontarp_902.tre
pontarp	921	41	pontarp_921.tre
pontarp	971	41	pontarp_971.tre
pontarp	1161	41	pontarp_1161.tre
pontarp	1181	41	pontarp_1181.tre
pontarp	1201	41	pontarp_1201.tre
pontarp	1252	41	pontarp_1252.tre
pontarp	1281	41	pontarp_1281.tre
pontarp	1291	41	pontarp_1291.tre
pontarp	1331	41	pontarp_1331.tre
pontarp	1361	41	pontarp_1361.tre
pontarp	1372	41	pontarp_1372.tre
pontarp	1401	41	pontarp_1401.tre
pontarp	1501	41	pontarp_1501.tre
pontarp	1521	41	pontarp_1521.tre
pontarp	1663	41	pontarp_1663.tre
pontarp	1701	41	pontarp_1701.tre
pontarp	1754	41	pontarp_1754.tre
pontarp	1831	41	pontarp_1831.tre
pontarp	1841	41	pontarp_1841.tre
pontarp	1843	41	pontarp_1843.tre
pontarp	1851	41	pontarp_1851.tre
pontarp	1901	41	pontarp_1901.tre
pontarp	1964	41	pontarp_1964.tre
pontarp	2061	41	pontarp_2061.tre
pontarp	2114	41	pontarp_2114.tre
pontarp	2121	41	pontarp_2121.tre
pontarp	2141	41	pontarp_2141.tre
pontarp	2151	41	pontarp_2151.tre
pontarp	2181	41	pontarp_2181.tre
pontarp	2221	41	pontarp_2221.tre
pontarp	2231	41	pontarp_2231.tre
pontarp	2251	41	pontarp_2251.tre
pontarp	2351	41	pontarp_2351.tre
pontarp	2454	41	pontarp_2454.tre
pontarp	2481	41	pontarp_2481.tre
pontarp	2491	41	pontarp_2491.tre
pontarp	2571	41	pontarp_2571.tre
pontarp	2573	41	pontarp_2573.tre
pontarp	2591	41	pontarp_2591.tre
pontarp	2601	41	pontarp_2601.tre
pontarp	2661	41	pontarp_2661.tre
pontarp	2711	41	pontarp_2711.tre
pontarp	2721	41	pontarp_2721.tre
pontarp	2921	41	pontarp_2921.tre
pontarp	2941	41	pontarp_2941.tre
pontarp	2971	41	pontarp_2971.tre
pontarp	2991	41	pontarp_2991.tre
pontarp	3001	41	pontarp_3001.tre
pontarp	3002	41	pontarp_3002.tre
ve	5	41	ve_5.tre
ve	16	41	ve_16.tre
ve	27	41	ve_27.tre
ve	36	41	ve_36.tre
ve	44	41	ve_44.tre
ve	63	41	ve_63.tre
ve	132	41	ve_132.tre
ve	173	41	ve_173.tre
ve	516	41	ve_516.tre
ve	520	41	ve_520.tre
ve	628	41	ve_628.tre
ve	667	41	ve_667.tre
ve	709	41	ve_709.tre
ve	744	41	ve_744.tre
ve	780	41	ve_780.tre
ve	837	41	ve_837.tre
ve	886	41	ve_886.tre
ve	889	41	ve_889.tre
ve	968	41	ve_968.tre
ve	1009	41	ve_1009.tre
ve	1016	41	ve_1016.tre
ve	1029	41	ve_1029.tre
ve	1034	41	ve_1034.tre
ve	1135	41	ve_1135.tre
ve	1149	41	ve_1149.tre
ve	1222	41	ve_1222.tre
ve	1239	41	ve_1239.tre
ve	1299	41	ve_1299.tre
ve	1303	41	ve_1303.tre
ve	1344	41	ve_1344.tre
ve	1417	41	ve_1417.tre
ve	1577	41	ve_1577.tre
ve	1657	41	ve_1657.tre
ve	1790	41	ve_1790.tre
ve	1812	41	ve_1812.tre
ve	1866	41	ve_1866.tre
ve	1977	41	ve_1977.tre
ve	1994	41	ve_1994.tre
ve	1999	41	ve_1999.tre
ve	2098	41	ve_2098.tre
ve	2105	41	ve_2105.tre
ve	2168	41	ve_2168.tre
ve	2193	41	ve_2193.tre
ve	2300	41	ve_2300.tre
ve	2336	41	ve_2336.tre
ve	2579	41	ve_2579.tre
ve	2604	41	ve_2604.tre
ve	2614	41	ve_2614.tre
ve	2620	41	ve_2620.tre
ve	2684	41	ve_2684.tre
ve	2703	41	ve_2703.tre
ve	3181	41	ve_3181.tre
ca	1251	42	ca_1251.tre
ca	1923	42	ca_1923.tre
ca	2061	42	ca_2061.tre
ca	2243	42	ca_2243.tre
ca	2288	42	ca_2288.tre
ca	2501	42	ca_2501.tre
ca	2539	42	ca_2539.tre
ca	2563	42	ca_2563.tre
ca	2657	42	ca_2657.tre
fh	28	42	fh_28.tre
fh	60	42	fh_60.tre
fh	210	42	fh_210.tre
fh	318	42	fh_318.tre
fh	349	42	fh_349.tre
fh	350	42	fh_350.tre
fh	361	42	fh_361.tre
fh	510	42	fh_510.tre
fh	601	42	fh_601.tre
fh	608	42	fh_608.tre
fh	615	42	fh_615.tre
fh	742	42	fh_742.tre
fh	756	42	fh_756.tre
fh	822	42	fh_822.tre
fh	829	42	fh_829.tre
fh	845	42	fh_845.tre
fh	860	42	fh_860.tre
fh	896	42	fh_896.tre
fh	918	42	fh_918.tre
fh	943	42	fh_943.tre
fh	1053	42	fh_1053.tre
fh	1059	42	fh_1059.tre
fh	1064	42	fh_1064.tre
fh	1085	42	fh_1085.tre
fh	1177	42	fh_1177.tre
fh	1190	42	fh_1190.tre
fh	1283	42	fh_1283.tre
fh	1319	42	fh_1319.tre
fh	1325	42	fh_1325.tre
fh	1354	42	fh_1354.tre
fh	1458	42	fh_1458.tre
fh	1499	42	fh_1499.tre
fh	1545	42	fh_1545.tre
fh	1736	42	fh_1736.tre
fh	1785	42	fh_1785.tre
fh	1802	42	fh_1802.tre
fh	1868	42	fh_1868.tre
fh	1874	42	fh_1874.tre
fh	1976	42	fh_1976.tre
gen	111171	42	gen_111171.tre
gen	2222198	42	gen_2222198.tre
gen	3333128	42	gen_3333128.tre
hs	7013	42	hs_7013.tre
hs	7394	42	hs_7394.tre
hs	7730	42	hs_7730.tre
hs	7754	42	hs_7754.tre
hs	7981	42	hs_7981.tre
pontarp	52	42	pontarp_52.tre
pontarp	121	42	pontarp_121.tre
pontarp	181	42	pontarp_181.tre
pontarp	191	42	pontarp_191.tre
pontarp	292	42	pontarp_292.tre
pontarp	341	42	pontarp_341.tre
pontarp	351	42	pontarp_351.tre
pontarp	361	42	pontarp_361.tre
pontarp	371	42	pontarp_371.tre
pontarp	411	42	pontarp_411.tre
pontarp	421	42	pontarp_421.tre
pontarp	461	42	pontarp_461.tre
pontarp	471	42	pontarp_471.tre
pontarp	491	42	pontarp_491.tre
pontarp	501	42	pontarp_501.tre
pontarp	511	42	pontarp_511.tre
pontarp	531	42	pontarp_531.tre
pontarp	641	42	pontarp_641.tre
pontarp	661	42	pontarp_661.tre
pontarp	664	42	pontarp_664.tre
pontarp	681	42	pontarp_681.tre
pontarp	743	42	pontarp_743.tre
pontarp	804	42	pontarp_804.tre
pontarp	841	42	pontarp_841.tre
pontarp	933	42	pontarp_933.tre
pontarp	941	42	pontarp_941.tre
pontarp	1001	42	pontarp_1001.tre
pontarp	1011	42	pontarp_1011.tre
pontarp	1014	42	pontarp_1014.tre
pontarp	1071	42	pontarp_1071.tre
pontarp	1081	42	pontarp_1081.tre
pontarp	1101	42	pontarp_1101.tre
pontarp	1171	42	pontarp_1171.tre
pontarp	1334	42	pontarp_1334.tre
pontarp	1341	42	pontarp_1341.tre
pontarp	1391	42	pontarp_1391.tre
pontarp	1431	42	pontarp_1431.tre
pontarp	1441	42	pontarp_1441.tre
pontarp	1471	42	pontarp_1471.tre
pontarp	1481	42	pontarp_1481.tre
pontarp	1561	42	pontarp_1561.tre
pontarp	1574	42	pontarp_1574.tre
pontarp	1601	42	pontarp_1601.tre
pontarp	1611	42	pontarp_1611.tre
pontarp	1621	42	pontarp_1621.tre
pontarp	1651	42	pontarp_1651.tre
pontarp	1661	42	pontarp_1661.tre
pontarp	1671	42	pontarp_1671.tre
pontarp	1713	42	pontarp_1713.tre
pontarp	1724	42	pontarp_1724.tre
pontarp	1741	42	pontarp_1741.tre
pontarp	1751	42	pontarp_1751.tre
pontarp	1761	42	pontarp_1761.tre
pontarp	1801	42	pontarp_1801.tre
pontarp	1811	42	pontarp_1811.tre
pontarp	1821	42	pontarp_1821.tre
pontarp	1861	42	pontarp_1861.tre
pontarp	1891	42	pontarp_1891.tre
pontarp	1951	42	pontarp_1951.tre
pontarp	1981	42	pontarp_1981.tre
pontarp	1991	42	pontarp_1991.tre
pontarp	1992	42	pontarp_1992.tre
pontarp	2031	42	pontarp_2031.tre
pontarp	2041	42	pontarp_2041.tre
pontarp	2071	42	pontarp_2071.tre
pontarp	2101	42	pontarp_2101.tre
pontarp	2111	42	pontarp_2111.tre
pontarp	2122	42	pontarp_2122.tre
pontarp	2131	42	pontarp_2131.tre
pontarp	2171	42	pontarp_2171.tre
pontarp	2261	42	pontarp_2261.tre
pontarp	2291	42	pontarp_2291.tre
pontarp	2361	42	pontarp_2361.tre
pontarp	2364	42	pontarp_2364.tre
pontarp	2392	42	pontarp_2392.tre
pontarp	2401	42	pontarp_2401.tre
pontarp	2421	42	pontarp_2421.tre
pontarp	2471	42	pontarp_2471.tre
pontarp	2521	42	pontarp_2521.tre
pontarp	2551	42	pontarp_2551.tre
pontarp	2581	42	pontarp_2581.tre
pontarp	2621	42	pontarp_2621.tre
pontarp	2651	42	pontarp_2651.tre
pontarp	2671	42	pontarp_2671.tre
pontarp	2681	42	pontarp_2681.tre
pontarp	2731	42	pontarp_2731.tre
pontarp	2811	42	pontarp_2811.tre
pontarp	2821	42	pontarp_2821.tre
pontarp	2861	42	pontarp_2861.tre
pontarp	2922	42	pontarp_2922.tre
pontarp	2981	42	pontarp_2981.tre
ve	71	42	ve_71.tre
ve	109	42	ve_109.tre
ve	111	42	ve_111.tre
ve	166	42	ve_166.tre
ve	240	42	ve_240.tre
ve	293	42	ve_293.tre
ve	338	42	ve_338.tre
ve	361	42	ve_361.tre
ve	412	42	ve_412.tre
ve	427	42	ve_427.tre
ve	487	42	ve_487.tre
ve	523	42	ve_523.tre
ve	631	42	ve_631.tre
ve	643	42	ve_643.tre
ve	647	42	ve_647.tre
ve	658	42	ve_658.tre
ve	664	42	ve_664.tre
ve	702	42	ve_702.tre
ve	711	42	ve_711.tre
ve	747	42	ve_747.tre
ve	836	42	ve_836.tre
ve	1004	42	ve_1004.tre
ve	1163	42	ve_1163.tre
ve	1359	42	ve_1359.tre
